Date,DecimalYear,Mean_SAT,Hydrological_Year,Mean_RIC,Mean_SAT_MA10
2002-02-25,2002.1505817932923,-9.956133641093098,2002,0.9084742500321868,-8.010595362952168
2002-02-26,2002.1533196440794,-10.129063519191007,2002,0.8853739588269299,-7.725205012850568
2002-02-27,2002.1560574948664,-10.125932277457133,2002,0.8852491588125894,-7.486146271502018
2002-02-28,2002.1587953456537,-9.0678995176166,2002,0.8875331786676766,-7.18492785313943
2002-03-01,2002.1615331964408,-6.7983229505722536,2002,0.8833670763771985,-6.699058120535781
2002-03-02,2002.1642710472279,-5.0336651638508005,2002,0.8744778314845385,-6.320418747536069
2002-03-03,2002.167008898015,-3.340059649750044,2002,0.8948267566079343,-5.852648447495517
2002-03-04,2002.1697467488023,-2.4102976541168655,2002,0.8976915060147862,-4.9875996751634935
2002-03-05,2002.1724845995893,-1.5460882943823964,2002,0.8927906428124953,-3.9721372484798474
2002-03-06,2002.1752224503764,-4.79672480733048,2002,0.8739335348508849,-3.298607604261965
2002-03-07,2002.1779603011637,-5.27843064068758,2002,0.8608003369552655,-3.0051270963473184
2002-03-08,2002.1806981519508,-1.4785757958707717,2002,0.8692945507505656,-2.779146122557106
2002-03-09,2002.1834360027378,0.028691989379332043,2002,0.8882789687353946,-2.9256108610315747
2002-03-10,2002.186173853525,-2.3326030754377785,2002,0.8718955278866654,-3.5141701703833848
2002-03-11,2002.1889117043122,-3.8635178714257874,2002,0.8769757691880178,-4.366669540436857
2002-03-12,2002.1916495550993,-2.773855425948674,2002,0.882303635651906,-4.533867540441122
2002-03-13,2002.1943874058863,-4.804707034494736,2002,0.9089515986289285,-4.470304887724705
2002-03-14,2002.1971252566734,-8.295890747634962,2002,0.9111401550353807,-5.668364696771305
2002-03-15,2002.1998631074607,-10.07108199491712,2002,0.9119236192541148,-6.910871427936844
2002-03-16,2002.2026009582478,-6.468704807373125,2002,0.9189446068435404,-7.9813258222965855
2002-03-17,2002.2053388090349,-4.642804113523413,2002,0.9212333934316628,-8.981924860031667
2002-03-30,2002.2409308692677,-13.459173886336773,2002,0.9255414125298966,-10.106760448686504
2002-03-31,2002.2436687200548,-12.396375322276054,2002,0.9247500288235498,-10.875315594455852
2002-04-01,2002.2464065708418,-13.037147019035192,2002,0.9187962594863012,-11.016796092044164
2002-04-02,2002.2491444216291,-13.869508248776608,2002,0.9193083894540757,-10.666143251433267
2002-04-03,2002.2518822724162,-14.022211312497042,2002,0.9198522489397084,-10.44455888743426
2002-04-04,2002.2546201232033,-12.490258492188222,2002,0.91944563946078,-10.21777938072668
2002-04-05,2002.2573579739903,-9.710695723518068,2002,0.920242596664949,-9.101942235098045
2002-04-06,2002.2600958247776,-6.564553588808169,2002,0.9183735541612275,-8.497665094493053
2002-04-07,2002.2628336755647,-4.2528611673830525,2002,0.9191197041317125,-8.018026394595145
2002-04-08,2002.2655715263518,-2.375009046447613,2002,0.9152814274482063,-6.996157027673581
2002-04-09,2002.2683093771388,-2.300802430050419,2002,0.9065080586883817,-6.1614705961996785
2002-04-10,2002.2710472279261,-6.353603916226132,2002,0.8938676994705148,-5.281163891294764
2002-04-11,2002.2737850787132,-8.240760020056118,2002,0.8812431022002404,-4.368145300004712
2002-04-12,2002.2765229295003,-3.6508145795609637,2002,0.8689579415068553,-3.552850066887919
2002-04-18,2002.2929500342232,-5.67534699775801,2002,0.8580311852976317,-2.8546767272991143
2002-04-19,2002.2956878850102,-3.687191443139079,2002,0.8405517387301569,-2.2486657384678908
2002-04-20,2002.2984257357973,-0.5805098106175463,2002,0.828792762242827,-1.5540671472620333
